person_id,age_group,gender,personality_type,mood_score,stress_level,hobbies,favorite_game_genre,favorite_music_genre,fear_tolerance,risk_tolerance,humor_preference,openness_score,romance_interest,social_media_hours_per_day,preferred_language,relationship_status,favorite_season,sleep_pattern,education_level,occupation,income_bracket,preferred_streaming_platform,preferred_watch_time,viewing_companion,snack_preference,preferred_device,preferred_movie_length,favorite_movie_era,exercise_frequency,pet_ownership,streaming_subscription_count,travel_frequency,book_reading_frequency,recommended_movie_genre,age_group_encoded,education_level_encoded,income_bracket_encoded,exercise_frequency_encoded,preferred_movie_length_encoded,travel_frequency_encoded,gender_Female,gender_Male,gender_Non-binary,personality_type_Ambivert,personality_type_Extrovert,personality_type_Introvert,favorite_game_genre_Action,favorite_game_genre_Horror/Survival,favorite_game_genre_Nao_Informado,favorite_game_genre_Puzzle,favorite_game_genre_RPG,favorite_game_genre_Racing,favorite_game_genre_Simulation,favorite_game_genre_Sports,favorite_game_genre_Strategy,favorite_music_genre_Classical,favorite_music_genre_Country,favorite_music_genre_EDM,favorite_music_genre_Hip-Hop,favorite_music_genre_Indie,favorite_music_genre_Jazz,favorite_music_genre_Nao_Informado,favorite_music_genre_Pop,favorite_music_genre_Rock,preferred_language_English,preferred_language_French,preferred_language_Hindi,preferred_language_Japanese,preferred_language_Korean,preferred_language_Spanish,relationship_status_Divorced,relationship_status_In a relationship,relationship_status_Married,relationship_status_Single,favorite_season_Autumn,favorite_season_Spring,favorite_season_Summer,favorite_season_Winter,sleep_pattern_Early Bird,sleep_pattern_Irregular,sleep_pattern_Night Owl,occupation_Business/Finance,occupation_Creative/Arts,occupation_Education,occupation_Engineering,occupation_Healthcare,occupation_Homemaker,occupation_Retail/Service,occupation_Retired,occupation_Software/IT,occupation_Student,occupation_Unemployed,preferred_streaming_platform_Amazon Prime,preferred_streaming_platform_Disney+,preferred_streaming_platform_HBO Max,preferred_streaming_platform_Hulu,preferred_streaming_platform_Local Cinema,preferred_streaming_platform_Netflix,preferred_streaming_platform_YouTube,preferred_watch_time_Afternoon,preferred_watch_time_Evening,preferred_watch_time_Late Night,preferred_watch_time_Morning,viewing_companion_Alone,viewing_companion_With Family,viewing_companion_With Friends,viewing_companion_With Kids,viewing_companion_With Partner,snack_preference_Candy/Sweets,snack_preference_Chips,snack_preference_Healthy Snacks,snack_preference_Nachos,snack_preference_No Snacks,snack_preference_Popcorn,preferred_device_Cinema Screen,preferred_device_Laptop,preferred_device_Projector,preferred_device_Smart TV,preferred_device_Smartphone/Tablet,favorite_movie_era_2000s,favorite_movie_era_2010s,favorite_movie_era_2020s and beyond,favorite_movie_era_80s/90s,favorite_movie_era_Classic (pre-1980),pet_ownership_Has Cat,pet_ownership_Has Dog,pet_ownership_Has Other Pet,pet_ownership_Multiple Pets,pet_ownership_No Pets,book_reading_frequency_1-2 books/month,book_reading_frequency_A few books a year,book_reading_frequency_Avid reader (3+ books/month),book_reading_frequency_Never,book_reading_frequency_Weekly reader,recommended_movie_genre_encoded,hobby_Music,hobby_Reading,hobby_Traveling,hobby_Fitness,hobby_Painting/Art,hobby_Gaming,hobby_Writing,hobby_Sports,hobby_Cooking,hobby_Dancing,hobby_Hiking,hobby_Photography,hobby_Gardening,hobby_Watching TV
4957,Senior (60+),Male,Introvert,7.4,7.3,"Sports, Writing, Music",Strategy,Hip-Hop,9.9,3.1,6.6,5.2,5.9,0.6,French,Divorced,Autumn,Irregular,High School,Homemaker,Middle ($50k-90k),Amazon Prime,Evening,With Family,No Snacks,Smartphone/Tablet,Standard (90-120 min),80s/90s,1-2 times/week,Has Dog,4,Never,Never,Romance,4.0,0.0,2.0,2.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4958,Young Adult (18-25),Female,Extrovert,3.2,2.9,"Painting/Art, Gaming",Simulation,Indie,6.7,7.2,6.4,7.9,4.1,1.5,English,In a relationship,Spring,Early Bird,Vocational/Diploma,Healthcare,Lower-Middle ($25k-50k),Amazon Prime,Evening,Alone,No Snacks,Laptop,Standard (90-120 min),2020s and beyond,Daily,Has Cat,1,Frequently (weekly/biweekly),A few books a year,Comedy,1.0,1.0,1.0,4.0,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4959,Teen (13-17),Non-binary,Ambivert,7.6,8.6,"Watching TV, Dancing",Action,Nao_Informado,8.4,3.6,2.0,5.8,8.1,9.1,English,In a relationship,Spring,Early Bird,Bachelor's Degree,Education,Low (<$25k),Disney+,Evening,With Family,Nachos,Smart TV,Long (120-160 min),2010s,Daily,Has Dog,3,2-3 times/year,A few books a year,Action,0.0,2.0,0.0,4.0,2.0,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4960,Adult (26-40),Female,Extrovert,10.0,3.6,"Photography, Fitness, Cooking",Horror/Survival,Pop,3.1,2.0,8.9,3.9,4.7,0.7,Korean,Single,Summer,Night Owl,Master's Degree,Homemaker,Low (<$25k),HBO Max,Evening,With Family,Popcorn,Smartphone/Tablet,Long (120-160 min),80s/90s,Rarely,Has Cat,3,2-3 times/year,A few books a year,Comedy,2.0,3.0,0.0,1.0,2.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4961,Young Adult (18-25),Male,Ambivert,4.5,4.1,"Cooking, Dancing, Music",Horror/Survival,Pop,10.0,7.0,1.0,8.5,4.0,2.9,French,In a relationship,Winter,Night Owl,Bachelor's Degree,Healthcare,Middle ($50k-90k),Amazon Prime,Evening,With Partner,Popcorn,Projector,Standard (90-120 min),2020s and beyond,Rarely,Has Cat,2,Never,A few books a year,Romance,1.0,2.0,2.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4962,Teen (13-17),Female,Extrovert,10.0,3.3,"Fitness, Music",Puzzle,Jazz,1.0,6.5,4.9,4.7,6.2,1.7,Japanese,In a relationship,Winter,Night Owl,Master's Degree,Student,Middle ($50k-90k),YouTube,Evening,With Friends,Chips,Laptop,Short (<90 min),80s/90s,1-2 times/week,No Pets,1,Once a year,1-2 books/month,Romance,0.0,3.0,2.0,2.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4963,Young Adult (18-25),Female,Introvert,7.6,3.5,Writing,Horror/Survival,Pop,7.1,2.8,5.8,7.4,3.2,5.7,English,Married,Spring,Night Owl,High School,Creative/Arts,Middle ($50k-90k),Amazon Prime,Late Night,With Partner,Candy/Sweets,Laptop,Long (120-160 min),2020s and beyond,Never,No Pets,3,Once a year,1-2 books/month,Documentary,1.0,0.0,2.0,0.0,2.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4964,Young Adult (18-25),Female,Extrovert,7.3,7.6,Photography,Horror/Survival,Hip-Hop,3.0,6.7,9.8,2.4,9.1,1.8,English,Single,Winter,Irregular,High School,Retired,Lower-Middle ($25k-50k),Netflix,Morning,Alone,No Snacks,Laptop,Long (120-160 min),80s/90s,Daily,No Pets,5,2-3 times/year,1-2 books/month,Horror,1.0,0.0,1.0,4.0,2.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4965,Middle Age (41-60),Male,Extrovert,2.1,5.0,Sports,Nao_Informado,Classical,10.0,4.9,3.8,5.2,5.6,2.3,Hindi,Single,Autumn,Early Bird,PhD,Homemaker,Low (<$25k),Netflix,Afternoon,With Family,Healthy Snacks,Cinema Screen,Standard (90-120 min),2010s,1-2 times/week,Has Dog,1,2-3 times/year,A few books a year,Drama,3.0,4.0,0.0,2.0,1.0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4966,Adult (26-40),Non-binary,Extrovert,4.6,7.1,Traveling,RPG,Country,1.7,4.9,5.4,7.0,3.2,0.8,Hindi,Married,Winter,Early Bird,High School,Engineering,Low (<$25k),Amazon Prime,Late Night,With Partner,Popcorn,Laptop,Standard (90-120 min),80s/90s,Rarely,Has Dog,3,2-3 times/year,Weekly reader,Drama,2.0,0.0,0.0,1.0,1.0,2.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4967,Young Adult (18-25),Male,Extrovert,7.7,6.3,"Watching TV, Fitness",RPG,Country,2.1,6.3,5.9,6.5,1.4,1.1,Japanese,In a relationship,Autumn,Irregular,Master's Degree,Software/IT,Lower-Middle ($25k-50k),YouTube,Afternoon,With Friends,Chips,Smartphone/Tablet,Short (<90 min),80s/90s,Daily,Has Cat,3,2-3 times/year,Avid reader (3+ books/month),Action,1.0,3.0,1.0,4.0,0.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4968,Young Adult (18-25),Female,Extrovert,8.7,8.2,Gardening,RPG,Pop,3.8,7.4,7.9,6.1,9.2,3.0,English,Single,Spring,Night Owl,Bachelor's Degree,Unemployed,Middle ($50k-90k),Hulu,Late Night,With Friends,Nachos,Laptop,Standard (90-120 min),2000s,Rarely,Has Dog,4,Once a year,A few books a year,Romance,1.0,2.0,2.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4969,Young Adult (18-25),Male,Ambivert,5.9,5.7,"Painting/Art, Hiking, Music",Simulation,Indie,4.8,7.8,9.0,3.8,4.4,1.0,English,Single,Summer,Early Bird,Bachelor's Degree,Unemployed,Upper-Middle ($90k-150k),YouTube,Late Night,With Partner,Popcorn,Cinema Screen,Long (120-160 min),2000s,1-2 times/week,Has Dog,4,Monthly,Avid reader (3+ books/month),Thriller,1.0,2.0,3.0,2.0,2.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4970,Young Adult (18-25),Male,Ambivert,4.4,6.2,Writing,Racing,Classical,8.9,4.3,4.9,2.5,5.1,1.1,Hindi,In a relationship,Spring,Early Bird,Bachelor's Degree,Retail/Service,Low (<$25k),Disney+,Late Night,With Kids,Popcorn,Laptop,Long (120-160 min),2010s,Never,Multiple Pets,2,2-3 times/year,1-2 books/month,Thriller,1.0,2.0,0.0,0.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4971,Adult (26-40),Female,Introvert,2.7,8.7,"Writing, Gaming",Simulation,Pop,2.9,7.0,7.4,5.0,7.3,4.9,English,In a relationship,Spring,Early Bird,Vocational/Diploma,Software/IT,Low (<$25k),Hulu,Afternoon,Alone,Healthy Snacks,Smart TV,Standard (90-120 min),2010s,Rarely,No Pets,0,2-3 times/year,Avid reader (3+ books/month),Thriller,2.0,1.0,0.0,1.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4972,Teen (13-17),Female,Ambivert,6.9,4.5,"Music, Gaming, Traveling",Strategy,Rock,1.0,4.0,7.5,4.3,6.6,2.4,English,In a relationship,Winter,Early Bird,Bachelor's Degree,Unemployed,Low (<$25k),Hulu,Evening,Alone,No Snacks,Smartphone/Tablet,Epic (160+ min),2010s,3-5 times/week,Has Dog,4,Never,Never,Animation,0.0,2.0,0.0,3.0,3.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4973,Middle Age (41-60),Non-binary,Extrovert,6.5,5.6,"Music, Hiking, Gardening",Action,Jazz,5.8,4.8,4.9,3.3,5.6,1.0,Spanish,Married,Autumn,Early Bird,Master's Degree,Student,Middle ($50k-90k),Hulu,Evening,With Family,Healthy Snacks,Cinema Screen,Short (<90 min),80s/90s,1-2 times/week,No Pets,2,Monthly,A few books a year,Drama,3.0,3.0,2.0,2.0,0.0,3.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4974,Middle Age (41-60),Female,Ambivert,4.1,7.2,"Gaming, Dancing",Action,Hip-Hop,5.4,8.7,1.3,2.7,1.0,4.5,Japanese,In a relationship,Spring,Irregular,High School,Software/IT,Low (<$25k),Amazon Prime,Evening,With Friends,No Snacks,Smart TV,Long (120-160 min),2020s and beyond,Daily,No Pets,2,2-3 times/year,Never,Thriller,3.0,0.0,0.0,4.0,2.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4975,Adult (26-40),Male,Introvert,4.5,6.8,"Sports, Dancing",RPG,Rock,6.5,2.4,4.7,8.5,4.7,2.3,English,Married,Spring,Night Owl,Bachelor's Degree,Education,Upper-Middle ($90k-150k),Netflix,Evening,With Partner,Nachos,Smart TV,Epic (160+ min),2000s,Rarely,Has Cat,3,Never,Never,Sci-Fi,2.0,2.0,3.0,1.0,3.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4976,Adult (26-40),Female,Ambivert,6.0,3.6,Photography,Strategy,Hip-Hop,6.0,10.0,5.2,8.9,4.0,1.5,Japanese,Married,Summer,Night Owl,High School,Student,Lower-Middle ($25k-50k),Netflix,Late Night,With Family,Candy/Sweets,Smart TV,Short (<90 min),80s/90s,Daily,Has Cat,3,Once a year,Avid reader (3+ books/month),Thriller,2.0,0.0,1.0,4.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4977,Middle Age (41-60),Female,Introvert,6.2,7.1,Traveling,Nao_Informado,Rock,1.0,5.0,8.2,3.6,3.7,2.0,English,Divorced,Summer,Irregular,Master's Degree,Student,Lower-Middle ($25k-50k),Amazon Prime,Evening,With Family,Chips,Laptop,Standard (90-120 min),2020s and beyond,Rarely,Has Cat,2,2-3 times/year,A few books a year,Thriller,3.0,3.0,1.0,1.0,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4978,Young Adult (18-25),Non-binary,Introvert,7.7,5.8,Painting/Art,Action,Pop,4.8,4.7,7.9,6.1,3.5,1.0,English,Married,Winter,Night Owl,High School,Homemaker,Middle ($50k-90k),Disney+,Evening,With Friends,Popcorn,Smart TV,Short (<90 min),2000s,1-2 times/week,Has Dog,3,Frequently (weekly/biweekly),1-2 books/month,Action,1.0,0.0,2.0,2.0,0.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4979,Adult (26-40),Male,Introvert,6.4,1.4,"Music, Gardening",RPG,Pop,6.2,8.7,10.0,10.0,3.9,1.2,French,Married,Winter,Early Bird,Bachelor's Degree,Retail/Service,Low (<$25k),Local Cinema,Afternoon,With Family,Popcorn,Projector,Long (120-160 min),2020s and beyond,1-2 times/week,No Pets,0,2-3 times/year,Weekly reader,Drama,2.0,2.0,0.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4980,Adult (26-40),Female,Ambivert,9.3,5.9,"Reading, Painting/Art",Simulation,Indie,5.2,2.9,8.2,2.2,8.9,3.3,English,Single,Winter,Early Bird,Bachelor's Degree,Retail/Service,Middle ($50k-90k),HBO Max,Evening,With Family,Candy/Sweets,Projector,Epic (160+ min),2010s,1-2 times/week,Has Dog,0,Once a year,Avid reader (3+ books/month),Sci-Fi,2.0,2.0,2.0,2.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4981,Senior (60+),Female,Extrovert,8.7,5.5,Sports,Sports,Hip-Hop,1.0,3.8,3.6,3.2,6.2,0.7,Japanese,Single,Summer,Early Bird,PhD,Software/IT,Middle ($50k-90k),Netflix,Evening,With Kids,No Snacks,Projector,Standard (90-120 min),2020s and beyond,3-5 times/week,Has Dog,0,Once a year,Weekly reader,Horror,4.0,4.0,2.0,3.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4982,Young Adult (18-25),Female,Introvert,4.8,5.4,"Watching TV, Hiking",Simulation,Rock,4.4,6.7,5.7,7.1,5.6,1.5,Hindi,Single,Autumn,Early Bird,Vocational/Diploma,Healthcare,Low (<$25k),Disney+,Afternoon,With Friends,Chips,Smart TV,Epic (160+ min),2000s,1-2 times/week,Has Other Pet,0,Once a year,Never,Drama,1.0,1.0,0.0,2.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4983,Young Adult (18-25),Male,Introvert,5.1,5.5,"Gaming, Reading, Gardening",Puzzle,Rock,8.6,4.9,7.4,5.3,4.3,1.3,English,Single,Winter,Night Owl,Bachelor's Degree,Education,Low (<$25k),Netflix,Late Night,Alone,Healthy Snacks,Smart TV,Standard (90-120 min),2010s,3-5 times/week,No Pets,2,Frequently (weekly/biweekly),Never,Action,1.0,2.0,0.0,3.0,1.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4984,Senior (60+),Female,Extrovert,8.5,3.2,"Fitness, Traveling",Action,Rock,6.5,6.9,1.6,1.6,7.8,0.9,Korean,In a relationship,Spring,Early Bird,Master's Degree,Healthcare,Upper-Middle ($90k-150k),Amazon Prime,Late Night,Alone,Popcorn,Smart TV,Standard (90-120 min),2010s,3-5 times/week,Has Dog,4,Monthly,1-2 books/month,Romance,4.0,3.0,3.0,3.0,1.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0
